,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1405,1.0,647.0,2234.0,68.0,,,,,,,,,,,
1406,156.0,218.0,41.0,264.0,2235.0,,,,,,,,,,
1407,147.0,2.0,27.0,1.0,533.0,,,,,,,,,,
1408,33.0,2236.0,48.0,,,,,,,,,,,,
1409,60.0,1010.0,98.0,2237.0,,,,,,,,,,,
1410,109.0,461.0,461.0,,,,,,,,,,,,
1411,4.0,109.0,461.0,461.0,109.0,2238.0,,,,,,,,,
1412,107.0,2239.0,8.0,,,,,,,,,,,,
1413,16.0,43.0,2240.0,2241.0,2242.0,,,,,,,,,,
1414,340.0,2243.0,462.0,,,,,,,,,,,,
1415,107.0,2244.0,8.0,,,,,,,,,,,,
1416,14.0,2245.0,14.0,,,,,,,,,,,,
1417,281.0,72.0,51.0,648.0,462.0,,,,,,,,,,
1418,203.0,649.0,30.0,14.0,,,,,,,,,,,
1419,201.0,72.0,51.0,78.0,462.0,,,,,,,,,,
1420,27.0,2246.0,5.0,189.0,753.0,995.0,,,,,,,,,
1421,11.0,2247.0,462.0,,,,,,,,,,,,
1422,203.0,649.0,30.0,14.0,201.0,72.0,,,,,,,,,
1423,51.0,78.0,,,,,,,,,,,,,
1424,778.0,326.0,564.0,2248.0,,,,,,,,,,,
1425,2.0,47.0,60.0,505.0,9.0,2249.0,,,,,,,,,
1426,200.0,2250.0,1.0,458.0,,,,,,,,,,,
1427,2251.0,210.0,2252.0,39.0,113.0,2253.0,,,,,,,,,
1428,91.0,66.0,2254.0,,,,,,,,,,,,
1429,7.0,9.0,2255.0,635.0,18.0,,,,,,,,,,
1430,17.0,150.0,11.0,108.0,235.0,582.0,,,,,,,,,
1431,83.0,2256.0,97.0,2257.0,,,,,,,,,,,
1432,83.0,3.0,2258.0,,,,,,,,,,,,
1433,9.0,3.0,77.0,228.0,,,,,,,,,,,
1434,3.0,463.0,,,,,,,,,,,,,
1435,129.0,709.0,,,,,,,,,,,,,
1436,2259.0,832.0,34.0,79.0,7.0,,,,,,,,,,
1437,2260.0,218.0,10.0,139.0,2261.0,,,,,,,,,,
1438,2262.0,1011.0,681.0,62.0,165.0,2263.0,,,,,,,,,
1439,110.0,6.0,43.0,612.0,2264.0,,,,,,,,,,
1440,2265.0,139.0,2266.0,421.0,54.0,300.0,,,,,,,,,
1441,7.0,10.0,472.0,635.0,18.0,,,,,,,,,,
1442,36.0,313.0,36.0,313.0,83.0,,,,,,,,,,
1443,1.0,367.0,368.0,32.0,2267.0,2268.0,,,,,,,,,
1444,2.0,1.0,,,,,,,,,,,,,
1445,650.0,17.0,168.0,870.0,3.0,,,,,,,,,,
1446,15.0,2269.0,19.0,,,,,,,,,,,,
1447,643.0,1012.0,,,,,,,,,,,,,
1448,330.0,30.0,,,,,,,,,,,,,
1449,2270.0,2271.0,4.0,,,,,,,,,,,,
1450,173.0,539.0,2272.0,,,,,,,,,,,,
1451,266.0,2273.0,292.0,2274.0,2275.0,138.0,127.0,18.0,,,,,,,
1452,2276.0,2277.0,130.0,651.0,208.0,79.0,,,,,,,,,
1453,13.0,178.0,706.0,,,,,,,,,,,,
1454,2278.0,15.0,503.0,1013.0,221.0,,,,,,,,,,
1455,98.0,521.0,2279.0,2280.0,193.0,,,,,,,,,,
1456,2.0,25.0,26.0,1.0,652.0,42.0,,,,,,,,,
1457,12.0,550.0,2.0,3.0,651.0,208.0,79.0,,,,,,,,
1458,13.0,178.0,653.0,7.0,110.0,648.0,79.0,,,,,,,,
1459,2281.0,2.0,128.0,26.0,9.0,455.0,,,,,,,,,
1460,2282.0,1.0,652.0,42.0,,,,,,,,,,,
1461,12.0,550.0,2.0,3.0,651.0,208.0,79.0,,,,,,,,
1462,2283.0,2284.0,20.0,2285.0,13.0,295.0,43.0,2286.0,,,,,,,
1463,13.0,178.0,7.0,1009.0,,,,,,,,,,,
1464,33.0,1014.0,77.0,12.0,2.0,27.0,10.0,1014.0,,,,,,,
1465,13.0,178.0,653.0,7.0,110.0,648.0,79.0,,,,,,,,
1466,63.0,217.0,2287.0,,,,,,,,,,,,
1467,2.0,58.0,2288.0,,,,,,,,,,,,
1468,2289.0,20.0,2290.0,,,,,,,,,,,,
1469,243.0,5.0,110.0,2291.0,47.0,,,,,,,,,,
1470,148.0,1015.0,654.0,1.0,,,,,,,,,,,
1471,92.0,2292.0,257.0,,,,,,,,,,,,
1472,231.0,205.0,84.0,,,,,,,,,,,,
1473,104.0,280.0,2293.0,2294.0,,,,,,,,,,,
1474,147.0,1016.0,,,,,,,,,,,,,
1475,2295.0,1017.0,185.0,,,,,,,,,,,,
1476,61.0,132.0,,,,,,,,,,,,,
1477,406.0,122.0,127.0,,,,,,,,,,,,
1478,1.0,181.0,240.0,132.0,,,,,,,,,,,
1479,98.0,9.0,305.0,2296.0,227.0,90.0,,,,,,,,,
1480,1.0,2297.0,34.0,463.0,,,,,,,,,,,
1481,1018.0,2298.0,,,,,,,,,,,,,
1482,119.0,2299.0,2300.0,,,,,,,,,,,,
1483,2301.0,,,,,,,,,,,,,,
1484,9.0,72.0,78.0,,,,,,,,,,,,
1485,11.0,59.0,2302.0,,,,,,,,,,,,
1486,2303.0,58.0,2304.0,2305.0,2306.0,,,,,,,,,,
1487,109.0,109.0,109.0,109.0,4.0,,,,,,,,,,
1488,109.0,109.0,109.0,,,,,,,,,,,,
1489,109.0,109.0,109.0,4.0,,,,,,,,,,,
1490,959.0,960.0,181.0,168.0,314.0,273.0,961.0,117.0,290.0,,,,,,
1491,962.0,181.0,637.0,457.0,428.0,141.0,137.0,7.0,,,,,,,
1492,1.0,4.0,54.0,435.0,,,,,,,,,,,
1493,102.0,102.0,102.0,963.0,964.0,965.0,230.0,230.0,230.0,589.0,28.0,,,,
1494,573.0,111.0,102.0,102.0,240.0,638.0,35.0,169.0,337.0,128.0,118.0,179.0,179.0,179.0,
1495,967.0,53.0,45.0,968.0,969.0,970.0,349.0,,,,,,,,
1496,46.0,639.0,9.0,971.0,206.0,26.0,54.0,,,,,,,,
1497,972.0,563.0,71.0,35.0,338.0,973.0,26.0,974.0,334.0,975.0,,,,,
1498,573.0,111.0,102.0,102.0,240.0,638.0,35.0,169.0,337.0,128.0,118.0,179.0,179.0,179.0,
1499,1.0,4.0,2307.0,458.0,86.0,41.0,116.0,976.0,,,,,,,
1500,136.0,640.0,977.0,56.0,101.0,262.0,304.0,,,,,,,,
1501,13.0,24.0,26.0,101.0,12.0,209.0,978.0,212.0,18.0,2308.0,13.0,59.0,979.0,212.0,18.0
1502,634.0,13.0,1019.0,1020.0,,,,,,,,,,,
1503,1021.0,1022.0,63.0,15.0,,,,,,,,,,,
1504,149.0,594.0,1023.0,162.0,,,,,,,,,,,
1505,75.0,350.0,1024.0,6.0,,,,,,,,,,,
1506,2309.0,816.0,,,,,,,,,,,,,
1507,2310.0,2311.0,2312.0,,,,,,,,,,,,
1508,2.0,180.0,296.0,,,,,,,,,,,,
1509,239.0,13.0,1025.0,,,,,,,,,,,,
1510,118.0,2313.0,,,,,,,,,,,,,
1511,267.0,323.0,31.0,2314.0,,,,,,,,,,,
1512,239.0,1.0,32.0,415.0,,,,,,,,,,,
1513,18.0,19.0,,,,,,,,,,,,,
1514,2315.0,11.0,16.0,,,,,,,,,,,,
1515,9.0,2316.0,,,,,,,,,,,,,
1516,292.0,736.0,5.0,10.0,1026.0,,,,,,,,,,
1517,63.0,2317.0,36.0,19.0,,,,,,,,,,,
1518,4.0,144.0,54.0,79.0,,,,,,,,,,,
1519,75.0,1027.0,78.0,18.0,280.0,,,,,,,,,,
1520,2318.0,2319.0,,,,,,,,,,,,,
1521,80.0,138.0,687.0,1000.0,,,,,,,,,,,
1522,2320.0,84.0,,,,,,,,,,,,,
1523,239.0,12.0,1025.0,,,,,,,,,,,,
1524,2321.0,11.0,16.0,,,,,,,,,,,,
1525,162.0,19.0,144.0,2322.0,105.0,,,,,,,,,,
1526,634.0,13.0,1019.0,1020.0,,,,,,,,,,,
1527,1021.0,1022.0,63.0,15.0,,,,,,,,,,,
1528,149.0,594.0,1023.0,162.0,,,,,,,,,,,
1529,2323.0,24.0,26.0,81.0,,,,,,,,,,,
1530,17.0,3.0,2324.0,,,,,,,,,,,,
1531,2325.0,192.0,1.0,153.0,501.0,,,,,,,,,,
1532,477.0,544.0,210.0,2326.0,,,,,,,,,,,
1533,1.0,831.0,1028.0,19.0,,,,,,,,,,,
1534,2327.0,26.0,351.0,2328.0,,,,,,,,,,,
1535,2329.0,51.0,5.0,,,,,,,,,,,,
1536,119.0,417.0,,,,,,,,,,,,,
1537,20.0,2330.0,38.0,,,,,,,,,,,,
1538,905.0,60.0,417.0,,,,,,,,,,,,
1539,70.0,9.0,689.0,,,,,,,,,,,,
1540,2331.0,12.0,31.0,45.0,464.0,,,,,,,,,,
1541,2332.0,17.0,,,,,,,,,,,,,
1542,99.0,2333.0,83.0,417.0,,,,,,,,,,,
1543,172.0,1.0,3.0,69.0,38.0,,,,,,,,,,
1544,2334.0,71.0,30.0,2335.0,,,,,,,,,,,
1545,2336.0,379.0,,,,,,,,,,,,,
1546,2337.0,196.0,10.0,2338.0,1.0,104.0,,,,,,,,,
1547,261.0,2.0,21.0,2339.0,38.0,,,,,,,,,,
1548,172.0,1.0,,,,,,,,,,,,,
1549,3.0,2340.0,38.0,359.0,,,,,,,,,,,
1550,2341.0,74.0,51.0,59.0,1.0,,,,,,,,,,
1551,65.0,184.0,300.0,,,,,,,,,,,,
1552,155.0,36.0,218.0,1.0,1029.0,1024.0,6.0,,,,,,,,
1553,44.0,3.0,933.0,,,,,,,,,,,,
1554,595.0,1.0,489.0,699.0,,,,,,,,,,,
1555,172.0,1.0,3.0,431.0,,,,,,,,,,,
1556,192.0,485.0,,,,,,,,,,,,,
1557,2342.0,2343.0,2344.0,136.0,2345.0,69.0,,,,,,,,,
1558,2346.0,374.0,2347.0,114.0,69.0,,,,,,,,,,
1559,143.0,1.0,52.0,9.0,2348.0,,,,,,,,,,
1560,5.0,305.0,100.0,1.0,2349.0,,,,,,,,,,
1561,4.0,2350.0,55.0,147.0,69.0,,,,,,,,,,
1562,330.0,430.0,2351.0,,,,,,,,,,,,
1563,2352.0,319.0,145.0,2353.0,319.0,,,,,,,,,,
1564,1.0,2354.0,42.0,,,,,,,,,,,,
1565,13.0,59.0,262.0,,,,,,,,,,,,
1566,2355.0,1.0,159.0,,,,,,,,,,,,
1567,101.0,71.0,584.0,436.0,,,,,,,,,,,
1568,2356.0,30.0,232.0,145.0,632.0,,,,,,,,,,
1569,77.0,6.0,296.0,7.0,1030.0,90.0,,,,,,,,,
1570,2.0,18.0,15.0,2357.0,454.0,,,,,,,,,,
1571,119.0,76.0,90.0,,,,,,,,,,,,
1572,147.0,1.0,62.0,,,,,,,,,,,,
1573,1030.0,282.0,3.0,,,,,,,,,,,,
1574,1.0,2358.0,,,,,,,,,,,,,
1575,2359.0,1031.0,,,,,,,,,,,,,
1576,2360.0,2361.0,320.0,2362.0,,,,,,,,,,,
1577,2363.0,1031.0,,,,,,,,,,,,,
1578,1032.0,55.0,7.0,29.0,1033.0,,,,,,,,,,
1579,423.0,2364.0,446.0,,,,,,,,,,,,
1580,787.0,2365.0,2366.0,2367.0,,,,,,,,,,,
1581,2368.0,40.0,2369.0,1034.0,,,,,,,,,,,
1582,242.0,2.0,2370.0,,,,,,,,,,,,
1583,1035.0,161.0,295.0,2371.0,2372.0,28.0,,,,,,,,,
1584,2373.0,2374.0,2375.0,20.0,,,,,,,,,,,
1585,2376.0,2377.0,2378.0,2379.0,,,,,,,,,,,
1586,2380.0,2381.0,427.0,842.0,,,,,,,,,,,
1587,2382.0,244.0,,,,,,,,,,,,,
1588,655.0,2383.0,13.0,16.0,,,,,,,,,,,
1589,2384.0,722.0,2385.0,,,,,,,,,,,,
1590,2386.0,223.0,656.0,1036.0,1037.0,,,,,,,,,,
1591,238.0,1038.0,20.0,,,,,,,,,,,,
1592,238.0,1038.0,,,,,,,,,,,,,
1593,2387.0,47.0,191.0,,,,,,,,,,,,
1594,2388.0,427.0,2389.0,,,,,,,,,,,,
1595,173.0,2390.0,,,,,,,,,,,,,
1596,10.0,2391.0,18.0,,,,,,,,,,,,
1597,924.0,168.0,,,,,,,,,,,,,
1598,906.0,2392.0,13.0,873.0,443.0,29.0,214.0,7.0,,,,,,,
1599,48.0,2393.0,,,,,,,,,,,,,
1600,623.0,2394.0,54.0,7.0,29.0,351.0,,,,,,,,,
1601,2395.0,40.0,2396.0,1034.0,,,,,,,,,,,
1602,2397.0,656.0,1036.0,1037.0,,,,,,,,,,,
1603,20.0,616.0,308.0,,,,,,,,,,,,
1604,41.0,331.0,19.0,,,,,,,,,,,,
1605,587.0,767.0,2398.0,,,,,,,,,,,,
1606,2399.0,,,,,,,,,,,,,,
1607,2400.0,4.0,465.0,,,,,,,,,,,,
1608,354.0,623.0,2401.0,,,,,,,,,,,,
1609,657.0,13.0,16.0,94.0,,,,,,,,,,,
1610,173.0,2402.0,,,,,,,,,,,,,
1611,2403.0,,,,,,,,,,,,,,
1612,140.0,5.0,448.0,,,,,,,,,,,,
1613,2404.0,2.0,22.0,289.0,8.0,,,,,,,,,,
1614,112.0,112.0,5.0,609.0,,,,,,,,,,,
1615,140.0,13.0,30.0,143.0,177.0,29.0,8.0,,,,,,,,
1616,65.0,53.0,30.0,1.0,31.0,658.0,,,,,,,,,
1617,1039.0,466.0,2405.0,,,,,,,,,,,,
1618,342.0,163.0,1040.0,,,,,,,,,,,,
1619,7.0,1.0,467.0,,,,,,,,,,,,
1620,1039.0,466.0,2406.0,,,,,,,,,,,,
1621,342.0,163.0,1040.0,655.0,,,,,,,,,,,
1622,33.0,468.0,,,,,,,,,,,,,
1623,14.0,64.0,33.0,468.0,289.0,,,,,,,,,,
1624,50.0,177.0,29.0,928.0,13.0,30.0,,,,,,,,,
1625,154.0,14.0,,,,,,,,,,,,,
1626,33.0,468.0,,,,,,,,,,,,,
1627,484.0,14.0,64.0,93.0,468.0,,,,,,,,,,
1628,50.0,30.0,177.0,2407.0,2408.0,,,,,,,,,,
1629,49.0,212.0,14.0,,,,,,,,,,,,
1630,140.0,5.0,448.0,,,,,,,,,,,,
1631,348.0,2.0,22.0,289.0,2409.0,8.0,,,,,,,,,
1632,112.0,112.0,177.0,29.0,609.0,,,,,,,,,,
1633,1041.0,2.0,22.0,143.0,8.0,,,,,,,,,,
1634,655.0,7.0,1.0,467.0,,,,,,,,,,,
1635,65.0,30.0,1.0,31.0,658.0,,,,,,,,,,
1636,2410.0,7.0,1.0,467.0,,,,,,,,,,,
1637,154.0,14.0,,,,,,,,,,,,,
1638,28.0,8.0,156.0,2411.0,,,,,,,,,,,
1639,12.0,49.0,68.0,4.0,2412.0,455.0,204.0,,,,,,,,
1640,2413.0,69.0,69.0,26.0,,,,,,,,,,,
1641,2414.0,2.0,2415.0,2416.0,602.0,204.0,,,,,,,,,
1642,46.0,267.0,989.0,40.0,2417.0,90.0,,,,,,,,,
1643,2418.0,70.0,1.0,31.0,162.0,,,,,,,,,,
1644,1042.0,1043.0,659.0,,,,,,,,,,,,
1645,334.0,2419.0,84.0,204.0,,,,,,,,,,,
1646,147.0,124.0,1044.0,1045.0,,,,,,,,,,,
1647,1.0,36.0,387.0,10.0,335.0,,,,,,,,,,
1648,2420.0,2421.0,2422.0,,,,,,,,,,,,
1649,412.0,13.0,2423.0,2424.0,,,,,,,,,,,
1650,142.0,2425.0,4.0,2426.0,,,,,,,,,,,
1651,12.0,2427.0,186.0,,,,,,,,,,,,
1652,1042.0,2428.0,2429.0,,,,,,,,,,,,
1653,2430.0,2431.0,84.0,204.0,,,,,,,,,,,
1654,2432.0,2433.0,2434.0,,,,,,,,,,,,
1655,1.0,2435.0,2436.0,,,,,,,,,,,,
1656,2437.0,1043.0,4.0,659.0,111.0,,,,,,,,,,
1657,546.0,2438.0,17.0,22.0,309.0,499.0,2439.0,,,,,,,,
1658,2440.0,19.0,,,,,,,,,,,,,
1659,83.0,56.0,253.0,5.0,528.0,,,,,,,,,,
1660,107.0,12.0,431.0,,,,,,,,,,,,
1661,17.0,124.0,660.0,,,,,,,,,,,,
1662,2441.0,56.0,598.0,532.0,,,,,,,,,,,
1663,1.0,660.0,315.0,288.0,,,,,,,,,,,
1664,531.0,17.0,1046.0,,,,,,,,,,,,
1665,232.0,152.0,2442.0,29.0,217.0,,,,,,,,,,
1666,50.0,4.0,20.0,471.0,,,,,,,,,,,
1667,1.0,56.0,8.0,,,,,,,,,,,,
1668,11.0,5.0,650.0,2.0,56.0,,,,,,,,,,
1669,534.0,12.0,287.0,2443.0,,,,,,,,,,,
1670,18.0,350.0,108.0,257.0,1047.0,,,,,,,,,,
1671,207.0,9.0,10.0,2444.0,,,,,,,,,,,
1672,17.0,124.0,661.0,,,,,,,,,,,,
1673,11.0,5.0,650.0,7.0,81.0,,,,,,,,,,
1674,65.0,152.0,17.0,206.0,38.0,,,,,,,,,,
1675,33.0,151.0,8.0,8.0,529.0,100.0,,,,,,,,,
1676,91.0,39.0,75.0,5.0,3.0,120.0,,,,,,,,,
1677,17.0,2445.0,2446.0,662.0,,,,,,,,,,,
1678,2447.0,51.0,56.0,,,,,,,,,,,,
1679,171.0,1.0,287.0,2448.0,18.0,,,,,,,,,,
1680,66.0,580.0,1.0,,,,,,,,,,,,
1681,401.0,4.0,558.0,2449.0,,,,,,,,,,,
1682,91.0,39.0,75.0,5.0,3.0,2450.0,,,,,,,,,
1683,64.0,7.0,1048.0,,,,,,,,,,,,
1684,143.0,2.0,2451.0,,,,,,,,,,,,
1685,1.0,,,,,,,,,,,,,,
1686,2452.0,55.0,,,,,,,,,,,,,
1687,160.0,2453.0,2454.0,,,,,,,,,,,,
1688,13.0,56.0,2455.0,,,,,,,,,,,,
1689,207.0,261.0,2.0,31.0,869.0,,,,,,,,,,
1690,2456.0,465.0,,,,,,,,,,,,,
1691,152.0,663.0,248.0,2457.0,7.0,65.0,30.0,,,,,,,,
1692,437.0,1049.0,8.0,56.0,,,,,,,,,,,
1693,13.0,56.0,12.0,56.0,,,,,,,,,,,
1694,65.0,30.0,7.0,12.0,662.0,2458.0,8.0,,,,,,,,
1695,48.0,4.0,877.0,84.0,,,,,,,,,,,
1696,261.0,3.0,8.0,,,,,,,,,,,,
1697,91.0,10.0,,,,,,,,,,,,,
1698,2459.0,239.0,,,,,,,,,,,,,
1699,144.0,1050.0,2460.0,2461.0,601.0,17.0,,,,,,,,,
1700,1051.0,19.0,453.0,38.0,,,,,,,,,,,
1701,2462.0,2463.0,104.0,10.0,,,,,,,,,,,
1702,2464.0,2465.0,,,,,,,,,,,,,
1703,41.0,2466.0,2467.0,235.0,6.0,,,,,,,,,,
1704,2468.0,256.0,2469.0,,,,,,,,,,,,
1705,192.0,4.0,23.0,2470.0,,,,,,,,,,,
1706,519.0,21.0,2471.0,2472.0,,,,,,,,,,,
1707,61.0,29.0,2473.0,36.0,37.0,384.0,,,,,,,,,
1708,4.0,3.0,349.0,,,,,,,,,,,,
1709,13.0,2474.0,1052.0,,,,,,,,,,,,
1710,61.0,840.0,2475.0,7.0,897.0,,,,,,,,,,
1711,61.0,187.0,938.0,2476.0,,,,,,,,,,,
1712,287.0,2477.0,392.0,,,,,,,,,,,,
1713,292.0,2478.0,6.0,76.0,1007.0,,,,,,,,,,
1714,33.0,879.0,3.0,2479.0,,,,,,,,,,,
1715,336.0,88.0,2480.0,2481.0,,,,,,,,,,,
1716,75.0,9.0,2482.0,2483.0,,,,,,,,,,,
1717,2484.0,,,,,,,,,,,,,,
1718,492.0,1053.0,2485.0,,,,,,,,,,,,
1719,33.0,435.0,463.0,,,,,,,,,,,,
1720,1.0,2486.0,37.0,,,,,,,,,,,,
1721,2.0,11.0,463.0,,,,,,,,,,,,
1722,1027.0,22.0,2487.0,2488.0,,,,,,,,,,,
1723,28.0,158.0,7.0,,,,,,,,,,,,
1724,15.0,2489.0,84.0,,,,,,,,,,,,
1725,51.0,724.0,2490.0,559.0,47.0,351.0,,,,,,,,,
1726,2491.0,1018.0,3.0,748.0,90.0,,,,,,,,,,
1727,15.0,2492.0,499.0,2493.0,82.0,,,,,,,,,,
1728,74.0,26.0,2494.0,8.0,,,,,,,,,,,
1729,17.0,2495.0,312.0,136.0,,,,,,,,,,,
1730,379.0,47.0,40.0,163.0,664.0,,,,,,,,,,
1731,389.0,83.0,407.0,79.0,,,,,,,,,,,
1732,2496.0,11.0,74.0,236.0,,,,,,,,,,,
1733,135.0,2497.0,358.0,2498.0,711.0,,,,,,,,,,
1734,290.0,106.0,347.0,290.0,129.0,1054.0,117.0,290.0,,,,,,,
1735,814.0,420.0,2499.0,1055.0,586.0,,,,,,,,,,
1736,363.0,189.0,935.0,77.0,271.0,,,,,,,,,,
1737,129.0,13.0,295.0,202.0,,,,,,,,,,,
1738,155.0,13.0,290.0,41.0,236.0,,,,,,,,,,
1739,2500.0,5.0,605.0,253.0,323.0,6.0,917.0,,,,,,,,
1740,36.0,2501.0,2502.0,99.0,1056.0,94.0,888.0,90.0,,,,,,,
1741,24.0,944.0,172.0,,,,,,,,,,,,
1742,5.0,2503.0,54.0,,,,,,,,,,,,
1743,389.0,199.0,407.0,79.0,,,,,,,,,,,
1744,17.0,129.0,2504.0,1057.0,,,,,,,,,,,
1745,2505.0,254.0,661.0,607.0,,,,,,,,,,,
1746,2506.0,815.0,407.0,79.0,,,,,,,,,,,
1747,7.0,101.0,9.0,13.0,74.0,236.0,,,,,,,,,
1748,2507.0,71.0,343.0,169.0,,,,,,,,,,,
1749,2508.0,132.0,,,,,,,,,,,,,
1750,2509.0,25.0,497.0,,,,,,,,,,,,
1751,12.0,32.0,368.0,2.0,32.0,,,,,,,,,,
1752,2510.0,196.0,2511.0,,,,,,,,,,,,
1753,250.0,113.0,712.0,103.0,,,,,,,,,,,
1754,1058.0,2512.0,4.0,,,,,,,,,,,,
1755,39.0,2.0,2513.0,2514.0,,,,,,,,,,,
1756,2515.0,73.0,,,,,,,,,,,,,
1757,1.0,71.0,33.0,2516.0,,,,,,,,,,,
1758,2517.0,138.0,2518.0,447.0,,,,,,,,,,,
1759,875.0,876.0,416.0,1059.0,8.0,,,,,,,,,,
1760,1.0,428.0,,,,,,,,,,,,,
1761,1059.0,2519.0,,,,,,,,,,,,,
1762,67.0,947.0,,,,,,,,,,,,,
1763,2520.0,4.0,2521.0,,,,,,,,,,,,
1764,131.0,129.0,536.0,2522.0,8.0,,,,,,,,,,
1765,2.0,1060.0,1061.0,1051.0,19.0,,,,,,,,,,
1766,2523.0,68.0,1.0,168.0,,,,,,,,,,,
1767,86.0,125.0,665.0,,,,,,,,,,,,
1768,2.0,258.0,42.0,82.0,1.0,,,,,,,,,,
1769,207.0,135.0,23.0,,,,,,,,,,,,
1770,259.0,1062.0,617.0,,,,,,,,,,,,
1771,9.0,2524.0,120.0,,,,,,,,,,,,
1772,86.0,125.0,583.0,,,,,,,,,,,,
1773,2.0,45.0,2525.0,1.0,,,,,,,,,,,
1774,271.0,2526.0,12.0,31.0,,,,,,,,,,,
1775,910.0,210.0,,,,,,,,,,,,,
1776,216.0,632.0,743.0,,,,,,,,,,,,
1777,2527.0,636.0,,,,,,,,,,,,,
1778,50.0,1.0,201.0,34.0,,,,,,,,,,,
1779,1063.0,12.0,2528.0,,,,,,,,,,,,
1780,277.0,666.0,,,,,,,,,,,,,
1781,60.0,265.0,1064.0,,,,,,,,,,,,
1782,73.0,948.0,2529.0,654.0,59.0,,,,,,,,,,
1783,849.0,4.0,2530.0,,,,,,,,,,,,
1784,6.0,43.0,18.0,,,,,,,,,,,,
1785,2531.0,422.0,2532.0,277.0,,,,,,,,,,,
1786,2533.0,2534.0,1055.0,361.0,,,,,,,,,,,
1787,2535.0,2536.0,,,,,,,,,,,,,
1788,86.0,125.0,1065.0,,,,,,,,,,,,
1789,1.0,1028.0,19.0,,,,,,,,,,,,
1790,502.0,2537.0,,,,,,,,,,,,,
1791,1060.0,32.0,559.0,,,,,,,,,,,,
1792,50.0,30.0,119.0,2538.0,2539.0,,,,,,,,,,
1793,1063.0,49.0,1066.0,,,,,,,,,,,,
1794,277.0,666.0,60.0,265.0,1064.0,,,,,,,,,,
1795,740.0,1016.0,11.0,6.0,,,,,,,,,,,
1796,27.0,636.0,,,,,,,,,,,,,
1797,50.0,155.0,201.0,34.0,,,,,,,,,,,
1798,117.0,1.0,209.0,397.0,,,,,,,,,,,
1799,27.0,644.0,,,,,,,,,,,,,
1800,44.0,3.0,233.0,,,,,,,,,,,,
1801,40.0,327.0,1066.0,,,,,,,,,,,,
1802,510.0,459.0,237.0,934.0,,,,,,,,,,,
1803,11.0,162.0,1.0,333.0,55.0,,,,,,,,,,
1804,108.0,572.0,108.0,422.0,,,,,,,,,,,
1805,130.0,34.0,79.0,7.0,,,,,,,,,,,
1806,2540.0,9.0,2541.0,,,,,,,,,,,,
1807,1.0,32.0,415.0,,,,,,,,,,,,
1808,17.0,807.0,24.0,,,,,,,,,,,,
1809,1.0,62.0,56.0,,,,,,,,,,,,
1810,245.0,416.0,39.0,121.0,16.0,,,,,,,,,,
1811,2542.0,58.0,4.0,16.0,,,,,,,,,,,
1812,1.0,4.0,171.0,260.0,,,,,,,,,,,
1813,281.0,53.0,45.0,512.0,,,,,,,,,,,
1814,277.0,693.0,2543.0,,,,,,,,,,,,
1815,2544.0,5.0,,,,,,,,,,,,,
1816,160.0,2.0,52.0,556.0,,,,,,,,,,,
1817,39.0,396.0,2545.0,42.0,,,,,,,,,,,
1818,449.0,1067.0,19.0,,,,,,,,,,,,
1819,5.0,536.0,100.0,1.0,2546.0,2547.0,2548.0,,,,,,,,
1820,95.0,111.0,78.0,321.0,45.0,507.0,,,,,,,,,
1821,4.0,209.0,2549.0,,,,,,,,,,,,
1822,2550.0,2551.0,,,,,,,,,,,,,
1823,2552.0,1.0,512.0,68.0,,,,,,,,,,,
1824,299.0,24.0,202.0,,,,,,,,,,,,
1825,2.0,200.0,159.0,2553.0,16.0,,,,,,,,,,
1826,358.0,1008.0,,,,,,,,,,,,,
1827,4.0,2554.0,16.0,1.0,114.0,8.0,,,,,,,,,
1828,1068.0,329.0,85.0,16.0,,,,,,,,,,,
1829,33.0,667.0,16.0,,,,,,,,,,,,
1830,3.0,158.0,3.0,,,,,,,,,,,,
1831,1.0,101.0,,,,,,,,,,,,,
1832,25.0,483.0,,,,,,,,,,,,,
1833,1.0,3.0,6.0,,,,,,,,,,,,
1834,1.0,991.0,,,,,,,,,,,,,
1835,4.0,281.0,53.0,16.0,,,,,,,,,,,
1836,2.0,52.0,5.0,2555.0,39.0,121.0,16.0,,,,,,,,
1837,50.0,53.0,5.0,2556.0,13.0,28.0,,,,,,,,,
1838,386.0,1069.0,1070.0,,,,,,,,,,,,
1839,2557.0,6.0,1010.0,,,,,,,,,,,,
1840,984.0,174.0,2558.0,214.0,,,,,,,,,,,
1841,2.0,23.0,2559.0,19.0,665.0,2560.0,113.0,,,,,,,,
1842,656.0,2561.0,715.0,1.0,,,,,,,,,,,
1843,20.0,2562.0,2563.0,,,,,,,,,,,,
1844,1071.0,50.0,2564.0,21.0,549.0,,,,,,,,,,
1845,2565.0,2566.0,2567.0,2568.0,,,,,,,,,,,
1846,136.0,191.0,2569.0,307.0,810.0,1033.0,2570.0,,,,,,,,
1847,2571.0,38.0,,,,,,,,,,,,,
1848,13.0,446.0,62.0,7.0,506.0,2572.0,77.0,229.0,,,,,,,
1849,348.0,627.0,241.0,665.0,2573.0,113.0,,,,,,,,,
1850,657.0,2574.0,2575.0,508.0,,,,,,,,,,,
1851,2576.0,2577.0,,,,,,,,,,,,,
1852,2578.0,227.0,2579.0,,,,,,,,,,,,
