,lyric,label
2187,저녁 빛에 밤이 물들면,0
2188,길게 늘어진 그림자처럼,0
2189,흩어질 듯 더 커져가는 너의 모습은,0
2190,아직도 내 안에 가득한가 봐,0
2191,멍하니 혼자 남아,0
2192,나도 모르게 널 그리워하다,0
2193,떠오르는 네 생각에 하루를 살아,0
2194,선명했던 우리의,0
2195,추억은 만남보다 이별에 남아,0
2196,여전히 너를,0
2197,사랑하고 있나 봐 바보처럼,0
2198,흩날리는 기억의 모든 순간마다 너를,0
2199,매일 이렇게 불러본다,0
2200,꼭 한 번쯤 너에게 해주고 싶었던 말,0
2201,너무 사랑했다고,0
2202,다시는 너를 떠나지 않겠다고,0
2203,여전히 너를 사랑하고 있다고,0
2204,그날 보다,0
2205,어두운 불빛아래 촛불 하나,0
2206,와인 잔에 담긴 약속하나,0
2207,항상 너의 곁에서 널 지켜줄거야,0
2208,날 믿어준 너였잖아,0
2209,나 바라는 건 오직 하나,0
2210,영원한 행복을 꿈꾸지만,0
2211,화려하지 않아도 꿈같진 않아도,0
2212,너만 있어주면 돼,0
2213,이 순간을 잊지 않을게,0
2214,안긴 너의 미소가,0
2215,영원히 빛을 잃어 가지 않게,0
2216,첫날 밤에 단 꿈에 젖어,0
2217,하는 말이 아냐 난 변하지 않아,0
2218,내 모든걸 다 잃는대도,0
2219,후회하지 않아,0
2220,오직 너를 위한,0
2221,변하지 않는 사랑으로,0
2222,나 바라는 건 오직 하나,0
2223,영원한 행복을 꿈꾸지만,0
2224,화려하지 않아도 꿈같진 않아도,0
2225,너만 있어주면 돼,0
2226,너의 그늘이 되어줄게,0
2227,안긴 너의 미소가,0
2228,영원히 빛을 잃어 가지 않게,0
2229,첫날 밤에 단 꿈에 젖어,0
2230,하는 말이 아냐 난 변하지 않아,0
2231,내 모든걸 다 잃는대도,0
2232,후회하지 않아,0
2233,오직 너를 위한,0
2234,변하지 않는 사랑으로,0
2235,내 모든걸 다 잃는대도,0
2236,후회하지 않아,0
2237,오직 너를 위한,0
2238,변하지 않는 사랑으로,0
2239,가라앉지 않기,0
2240,빠지더라도 구명복 따윈 졸업,0
2241,휩쓸리지 않기,0
2242,게워내더라도 지는 건 난 못 참아,0
2243,제일 높은 파도,0
2244,올라타타 라차차우아,0
2245,해일과 함께 사라질 타이밍,0
2246,그건 내가 골라,0
2247,"무슨 소리 겁이 나기는, 재밌지 뭐",0
2248,어어어 푸푸푸 또,0
2249,허허허 우우우적,0
2250,거거거 리더던 시,0
2251,저저절 나라면,0
2252,워어언 이 사람아,0
2253,언제적 얘길 꺼내나,0
2254,보란듯이 헤엄치기 처첨버벙,0
2255,저저적 셔셔셔 또,0
2256,저저적 셔셔셔,0
2257,거거겁 없이 몸을,0
2258,더더던 져져져,0
2259,워어언 이 사람아,0
2260,뭘 그렇게나 놀래나,0
2261,더 재밌는 걸 보여줄게,0
2262,잔잔한 바다를,0
2263,나이를 먹어도 이 버릇 남 못 줘 난,0
2264,이제 이쯤이야,0
2265,물 먹이더라도 이곳을 난 못 떠나,0
2266,제일 높은 파도,0
2267,올라타타 라차차우아,0
2268,너울과 함께 부서질 타이밍,0
2269,그건 내가 골라,0
2270,"무슨 소리 겁이 나기는, 재밌지 뭐",0
2271,어어어 푸푸푸 또,0
2272,허허허 우우우적,0
2273,거거거 리더던 시,0
2274,저저절 나라면,0
2275,워어언 이 사람아,0
2276,언제적 얘길 꺼내나,0
2277,맨몸으로 헤엄치기 처첨버벙,0
2278,어 또 보네 다음에,0
2279,다시 만날 때까지,0
2280,부디 행운을 빌어,0
2281,지겹게 보자고,0
2282,슬 가볼게 나 먼저,0
2283,저기 물마루에,0
2284,원 이 사람 참,0
2285,뭘 그렇게나 놀래나,0
2286,더 재밌는 걸 보여줄게,0
2287,저저적 셔셔셔 또,0
2288,저저적 셔셔셔,0
2289,거거겁 없이 몸을,0
2290,더더던 져져져,0
2291,워어언 이 사람아,0
2292,뭘 그렇게나 보채나,0
2293,거품처럼 사라질게,0
2294,당신은 날 설레게 만들어,0
2295,조용한 내 마음 자꾸만 춤추게 해,0
2296,얼마나 얼마나 날 떨리게 하는지,0
2297,당신이 이 밤을 항상 잠 못 들게 해,0
2298,매일 같은 밤 너를 생각하면서,0
2299,유치한 노랠 들으며,0
2300,심장이 춤을 추면서,0
2301,오오 난 너를 기다리면서,0
2302,유치한 노랠 부르며,0
2303,심장이 춤을 추면서 워,0
2304,나를 떨리게 하나요,0
2305,그대 왜 나를 설레게 하나요 자꾸만,0
2306,오늘도 잠 못 이루는 이 밤,0
2307,아름다운 그대,0
2308,나를 아프게 하나요,0
2309,웃는 그대 왜 자꾸 설레게 하나요,0
2310,하염없이,0
2311,오늘 밤 잠이 오질 않네요,0
2312,보고 싶은 그대여,0
2313,당신이 날 힘들게 만들어,0
2314,갑자기 내 마음 자꾸만 멍들게 해,0
2315,얼마나 얼마나 잠 못 들게 하는지,0
2316,고요한 내 마음 항상 시끄럽게 해,0
2317,매일 같은 밤 너를 생각하면서,0
2318,유치한 노랠 들으며,0
2319,심장이 춤을 추면서,0
2320,워 난 너를 기다리면서,0
2321,유치한 노랠 부르며,0
2322,심장이 춤을 추면서 워,0
2323,나를 떨리게 하나요,0
2324,그대 왜 나를 설레게 하나요 자꾸만,0
2325,오늘도 잠 못 이루는 이 밤,0
2326,아름다운 그대,0
2327,나를 아프게 하나요,0
2328,웃는 그대 왜 자꾸 설레게 하나요,0
2329,하염없이,0
2330,오늘 밤 잠이 오질 않네요,0
2331,보고 싶은 그대여,0
2332,매일 밤 너를 생각하면서,0
2333,유치한 노랠 들으며,0
2334,심장이 춤을 추면서,0
2335,워오 난 너를 기다리면서,0
2336,유치한 노랠 부르며,0
2337,심장이 춤을 추면서 워,0
2338,나를 떨리게 하나요,0
2339,그대 왜 나를 설레게 하나요 자꾸만,0
2340,오늘도 잠 못 이루는 이 밤,0
2341,아름다운 그대여,0
2342,나를 아프게 하나요,0
2343,웃는 그대 왜 자꾸 설레게 하나요,0
2344,하염없이,0
2345,오늘 밤 잠이 오질 않네요,0
2346,보고 싶은 그대여,0
2347,‘뭐해?‘라는 두 글자에,0
2348,‘네가 보고 싶어’ 나의 속마음을 담아 우,0
2349,이모티콘 하나하나 속에,0
2350,달라지는 내 미묘한 심리를 알까 우,0
2351,지금 다른 사람과 함께이지 않아,0
2352,"응, 나도 너를 생각 중",0
2353,엄지손가락으로 장미꽃을 피워,0
2354,향기에 취할 것 같아 우,0
2355,오직 둘만의 비밀의 정원,0
2356,너에게 한 송이를 더 보내,0
2357,밤샘 작업으로 업데이트,0
2358,어쩜 이 관계의 클라이맥스,0
2359,조금 장난스러운 나의 은유에,0
2360,네 해석이 궁금해,0
2361,엄지손가락으로 말풍선을 띄워,0
2362,금세 터질 것 같아 우,0
2363,호흡이 가빠져 어지러워,0
2364,너에게 가득히 채워,0
2365,띄어쓰기없이보낼게사랑인것같애,0
2366,"백만송이장미꽃을, 나랑피워볼래?",0
2367,꽃잎의 색은 우리 마음 가는 대로 칠해,0
2368,시들 때도 예쁘게,0
2369,엄지손가락으로 장미꽃을 피워,0
2370,향기에 취할 것 같아 우,0
2371,오직 둘만의 비밀의 정원,0
2372,너에게 한 송이를 더 보내,0
2373,이별을 노래하던 날 보며,0
2374,이젠 네가 있다고,0
2375,우리 둘을 닮은,0
2376,행복해진 노래를 들려달라고,0
2377,너를 닮은 예쁜 가사와,0
2378,사랑스런 우리 멜로디,0
2379,단 한번도 쓰지 못하고 결국,0
2380,오늘 나는 또 이제야 슬프게,0
2381,너를 노래해,0
2382,그 날 이후 내 노래에는,0
2383,온통 네 얘기로 가득해 이렇게,0
2384,이걸 듣고 어떤 표정 지을까,0
2385,혹시 널 더 슬프게끔 만들까,0
2386,우리 둘만의 이야기가,0
2387,그 날 이후 난 아직까지,0
2388,매일 한번씩 우리 사진을 봐,0
2389,나를 향해 해맑게 웃어준,0
2390,그때의 넌 정말 날 사랑했어,0
2391,우리 자주 다닌 동네가,0
2392,들어갔던 모든 노래가,0
2393,전부 너를 얘기 했단 걸,0
2394,알고 있는지 너는,0
2395,미련하게 나는 너무나 늦었지,0
2396,그 날 이후 내 노래에는,0
2397,온통 네 얘기로 가득해 이렇게,0
2398,이걸 듣고 어떤 표정 지을까,0
2399,혹시 널 더 슬프게끔 만들까,0
2400,우리 둘만의 이야기가,0
2401,그 날 이후 난 아직까지,0
2402,매일 한번씩 우리 사진을 봐,0
2403,나를 향해 해맑게 웃어준,0
2404,그때의 넌 정말 날 사랑해줬는데,0
2405,왜 난 몰랐을까,0
2406,항상 내가 붙잡아도,0
2407,너를 불안하게,0
2408,만들었던 건,0
2409,언제나 비겁한 나였으니깐,0
2410,이 노래를 듣게 된다면,0
2411,혹시나 아직도 내 생각 한다면,0
2412,이번에는 내게 먼저,0
2413,한번만 연락하면 안될까 난 매일 밤,0
2414,용기 내지 못해 노래만,0
2415,이 노래가 네 노래라고,0
2416,매일 밤 난 네 동네를 찾아가곤 해,0
2417,이제 나는 달라질 것 같아,0
2418,아직도 사랑해,0
2419,그때보다 더,0
2420,늦어서 미안해,0
2421,늘 똑같은 일로 싸우다 지친 우리,0
2422,끝날 때 됐나 봐,0
2423,너답지 않던 모습 더는,0
2424,지켜보기 힘들었어,0
2425,다시 주워 담기 힘든 말들,0
2426,쏟아내고 집에 돌아왔어,0
2427,그날에 나는 맘이 편했을까,0
2428,다신 안 보겠단 각오로,0
2429,니가 못한 숙제 한 거잖아,0
2430,나는 사랑이 필요해,0
2431,이만큼 아프면 충분해,0
2432,니가 핀 담배만큼 난 울었어,0
2433,니가 가장 듣기 싫어했던,0
2434,얘기들만 뱉어내고 왔어,0
2435,그날에 나는 맘이 편했을까,0
2436,다신 안 보겠단 각오로,0
2437,니가 못한 숙제 한 거잖아,0
2438,나는 사랑이 필요해,0
2439,이만큼 아프면 충분해,0
2440,니가 핀 담배만큼 난 울었어,0
2441,상처받았다고 말하지 말아줘,0
2442,나를 더욱더 사랑해줬더라면,0
2443,아니 처음부터 만나지 말았다면,0
2444,행복했을까,0
2445,정말 널 미워해서 이랬을까,0
2446,이렇게까지 해서라도,0
2447,우릴 되돌리고 싶었는데,0
2448,나를 떠나는 이유가,0
2449,너는 필요했던 거니까,0
2450,내가 그 이유를 만들어줄게,0
2451,미안한 마음들 갖지 않도록,0
2452,뭐 그대로야 난,0
2453,다 잃어버린 것 같아,0
2454,모든 게 맘대로 왔다가 인사도 없이 떠나,0
2455,이대로는 무엇도 사랑하고 싶지 않아,0
2456,다 해질 대로 해져버린,0
2457,기억 속을 여행해,0
2458,우리는 오렌지 태양 아래,0
2459,그림자 없이 함께 춤을 춰,0
2460,정해진 이별 따위는 없어,0
2461,아름다웠던 그 기억에서 만나,0
2462,우우우 우우우우 우우우 우우우우,0
2463,우우우 우우우우,0
2464,이런 악몽이라면 영영 깨지 않을게,0
2465,섬 그래 여긴 섬 서로가 만든 작은 섬,0
2466,작별은 마치 재난문자 같지,0
2467,그리움과 같이 맞이하는 아침,0
2468,서로가 이 영겁을 지나,0
2469,꼭 이 섬에서 다시 만나,0
2470,지나듯 날 위로하던 누구의 말대로 고작,0
2471,한 뼘짜리 추억을 잊는 게 참 쉽지 않아,0
2472,시간이 지나도 여전히,0
2473,날 붙드는 그곳에,0
2474,우리는 오렌지 태양 아래,0
2475,그림자 없이 함께 춤을 춰,0
2476,정해진 안녕 따위는 없어,0
2477,아름다웠던 그 기억에서 만나,0
2478,우리는 서로를 베고 누워,0
2479,슬프지 않은 이야기를 나눠,0
2480,우울한 결말 따위는 없어,0
2481,난 영원히 널 이 기억에서 만나,0
2482,우우우 우우우우 우우우 우우우우,0
2483,우우우 우우우우,0
2484,이런 악몽이라면 영영 깨지 않을게,0
2485,회색빛 차를 타고,0
2486,달아나고 있어,0
2487,빌어먹을 세상 너머,0
2488,네 손을 잡은 내 손,0
2489,상처뿐이지만,0
2490,미친 듯 크게 웃어줘,0
2491,절대 뒤돌아보지 마,0
2492,지기만 했었던 나,0
2493,넌 내 구원이었어,0
2494,벼랑 끝에서,0
2495,너의 빛이 나를 이끌어,0
2496,미친 듯 크게 웃어줘,0
2497,절대 뒤돌아보지 마,0
2498,펼친 채 부러진 날개,0
2499,안간힘 써봐도 추락해,0
2500,너와 함께라면,0
2501,추락도 아름다워,0
2502,하늘의 반대편으로,0
2503,기꺼이 나 가라앉아,0
2504,그저 서로를 안아줬으면 해,0
2505,내 어설픈 비행 끝날 때쯤엔,0
2506,가라앉고 싶어 너의 바다에,0
2507,미친 듯 크게 웃어줘,0
2508,절대 뒤돌아보지 마,0
2509,언제부턴가 불쑥,0
2510,내 습관이 돼버린 너,0
2511,혹시나 이런 맘이,0
2512,어쩌면 부담일까,0
2513,널 주저했어,0
2514,언제부턴가 점점,0
2515,내 하루에 스며든 너,0
2516,아침을 깨우는 네 생각에,0
2517,어느샌가 거리엔,0
2518,어둠이 젖어 들고,0
2519,취기를 빌려,0
2520,오늘 너에게 고백할 거야,0
2521,하루하루 네가 좋다고,0
2522,괜히 어색할까,0
2523,혼자 애만 태우다,0
2524,끝끝내 망설여왔던 순간,0
2525,알잖아 나 무뚝뚝하고,0
2526,말도 없는 걸,0
2527,서툰 표현이 쑥스러워서 괜히,0
2528,쓰다 지울 문자만 바라보다,0
2529,멋쩍은 쓴웃음만,0
2530,언제부턴가 가끔,0
2531,너와 마주칠 때마다,0
2532,한참을 머뭇거린,0
2533,어설픈 손 인사만,0
2534,오늘 밤도 후회로 잦아들고,0
2535,취기를 빌려,0
2536,오늘 너에게 고백할 거야,0
2537,하루하루 보고 싶다고,0
2538,괜히 어색할까 혼자 애만 태우다,0
2539,수없이 연습해왔던 그 말,0
2540,알잖아 나 무뚝뚝하고,0
2541,말도 없는 걸,0
2542,서툰 표현이 쑥스러워서 괜히,0
2543,쓰다 지울 문자만 바라보다,0
2544,멋쩍은 쓴웃음만,0
2545,첫눈을 빌려,0
2546,오늘은 꼭 고백할 거야,0
2547,작은 너를 품에 안고서,0
2548,눈을 마주하고,0
2549,너무 사랑한다고,0
2550,함께 하고 싶다고,0
2551,평생 살아가다 수 많은 인연,0
2552,그 중에 너를 만난 건,0
2553,어떤 말로도 어떤 표현도,0
2554,전할 수 없어 난,0
2555,가만히 널 바라보면서,0
2556,너의 손을 잡고서,0
2557,우리가 함께한 시간들로,0
2558,너를 위한 노래할게,0
2559,바라만봐도 넌 좋은 사람,0
2560,행복해서 눈물 나는 사람,0
2561,너는 나에게 전부가 되고,0
2562,선물같은 하루를 주고,0
2563,괜히 울컥해지는,0
2564,눈물나는 날에는,0
2565,언제나 내 곁에 기대어,0
2566,넌 편히 쉬면 돼,0
2567,때론 아플때마다,0
2568,날 안아준 너로 인해 버텨냈어,0
2569,별 볼 일 없던 하루가 왠지,0
2570,특별해지니까,0
2571,나의 품에서 오래오래,0
2572,마음껏 사랑받길,0
2573,한없이 너에게 주고 싶어,0
2574,바라만봐도 넌 좋은 사람,0
2575,행복해서 눈물 나는 사람,0
2576,너는 나에게 전부가 되고,0
2577,선물같은 하루를 주고,0
2578,괜히 울컥해지는,0
2579,눈물나는 날에는,0
2580,언제나 내 곁에 기대어,0
2581,넌 편히 쉬면 돼,0
2582,오랜 시간이 지나,0
2583,내 옆에 미소 띤 한사람,0
2584,너라면 좋겠어,0
2585,나에겐 첫 사람 너이니까 약속해,0
2586,별처럼 빛나는 그런 사람,0
2587,나를 빛나게 만드는 사람,0
2588,사랑 그대로의 사랑으로,0
2589,너를 영원히 지켜줄게,0
2590,세상에 소리쳐,0
2591,너를 사랑한다는 그말,0
2592,너라서 고마워,0
2593,나에게 선물 같은 사람,0
2594,내 곁에서 날 믿어주는 넌 좋은 사람,0
2595,오늘 같은 날 마주쳐 이게 뭐야,0
2596,머리는 엉망인 데다,0
2597,상태가 말이 아니야,0
2598,모른 척 지나가 줘,0
2599,내 맘이 방심할 때마다 불쑥 나타난 뒤,0
2600,헤엄치듯 멀어지는 너,0
2601,또 물보라를 일으켜,0
2602,또 물보라를 일으켜,0
2603,또 물보라를 일으켜,0
2604,어쩐지 오늘 알람이 안 울려,0
2605,아무거나 막 입었고 지각이야,0
2606,아래로 몸을 낮추고 숨을 꾹 참아봤지만,0
2607,아이쿠 들켰나 봐,0
2608,내 맘이 방심할 때마다 불쑥 나타난 뒤,0
2609,헤엄치듯 멀어지는 너,0
2610,또 물보라를 일으켜,0
2611,또 물보라를 일으켜,0
2612,또 물보라를 일으켜,0
2613,이 파도 위 난 온종일 서핑을 하는 느낌,0
2614,갑자기 웃으며 얼굴을 불쑥 다가온 뒤,0
2615,원을 갈라 하트를 그려,0
2616,또 물보라를 일으켜,0
2617,또 물보라를 일으켜,0
2618,또 물보라를 일으켜,0
2619,또 물보라를 일으켜,0
2620,또 물보라를 일으켜,0
2621,죽도록 힘겨워도,0
2622,몸서리치게 외로워도,0
2623,너를 그리워하지 않는 게,0
2624,더 쓸쓸한 일인데,0
2625,늘 니 생각 하나에 살고,0
2626,하룰 다 써도 모자라서,0
2627,다음날도 그다음 날에도,0
2628,더해가는 그리움에,0
2629,또 하루가 흘러 또 한 달이 흘러,0
2630,일 년이라는 시간이 흘러,0
2631,자꾸만 느는 거짓말 같은 날이,0
2632,날 반기지만,0
2633,천 걸음을 가도 만 걸음을 걸어도,0
2634,난 언제나 제자리 걸음,0
2635,떠나고 싶어도 못 떠나,0
2636,니가 와줄까 봐,0
2637,니 소리에 심장이 멎고,0
2638,너의 미소에 몸이 굳어,0
2639,사랑한다 너를 사랑한다,0
2640,입술도 채 떼기 전에,0
2641,또 하루가 흘러 또 한 달이 흘러,0
2642,일 년이라는 시간이 흘러,0
2643,자꾸만 느는 거짓말 같은 날이,0
2644,날 반기지만,0
2645,천 걸음을 가도 만 걸음을 걸어도,0
2646,난 언제나 제자리 걸음,0
2647,떠나고 싶어도 못 떠나,0
2648,니가 와줄까 봐,0
2649,왜 항상 사랑은 받는,0
2650,너에겐 관대한 거니,0
2651,이렇게 널 잊지 못한,0
2652,내 앞에선 눈물 나게 하면서,0
2653,내 맘이 널 불러 또 이렇게 불러,0
2654,네게 닿지 못해도 널 불러,0
2655,잊는 것보다 아픈 게 나은 거라,0
2656,난 믿으니까,0
2657,안 돌아와도 돼 날 사랑 안 해도 돼,0
2658,넌 내 안에 제자리 걸음,0
2659,보내고 싶어도 못 보내,0
2660,널 사랑하니까,0
2661,참 많이 궁금해,0
2662,전부 다 궁금해,0
2663,왜 잠이 안 오고 네 얼굴만 보여,0
2664,나도 궁금해,0
2665,이 맘이 궁금해,0
2666,왜 너만 보면 웃음이 먼저 나와,0
2667,친구들 모여서,0
2668,네 말이 나오면,0
2669,왜 내가 들떠서 더 듣고 싶은지,0
2670,너만 있으면,0
2671,난 딴 사람이 돼,0
2672,또 뜬금없는,0
2673,어색한 농담을 늘 해,0
2674,사실 난 이 느낌이 이상해,0
2675,구름 위가 있다면 여기일까,0
2676,혹시 그런 걸까,0
2677,너와 나 그런 걸까,0
2678,내 맘과 같다면,0
2679,시작돼 버린 걸까,0
2680,너를 많이 많이 좋아해,0
2681,너를 나 사랑하게 됐나 봐,0
2682,똑같이 말하고 싶은데,0
2683,내가 그래도 될까 좀 더 기다려볼까,0
2684,나도 많이 많이 좋아해,0
2685,사실 난 이런 맘이 처음인데,0
2686,더 기다려줄게,0
2687,더 기다려줄래,0
2688,난 여기 있을게,0
2689,여기 있어줄래,0
2690,우리는 이미 같은 맘인걸,0
2691,내 뭐가 좋은지,0
2692,난 그게 궁금해,0
2693,언제부터 내가 네 맘에 살았니,0
2694,싫지 않은 게 아니라 좋은 거지,0
2695,넌 정말 나밖에 안 보이는 건지,0
2696,멋진 남자들 누구,0
2697,네 곁에 많은데 어디,0
2698,사실 난 우릴 자꾸 상상해 상상해,0
2699,이런 기분 어쩐지 수상해,0
2700,같은 하늘 아래 같은 하늘 아래서,0
2701,같은 생각을 하고,0
2702,똑같은 말 이제 해도 될 것 같은데,0
2703,너를 많이 많이 좋아해,0
2704,너를 나 사랑하게 됐나 봐,0
2705,똑같이 말하고 싶은데,0
2706,내가 그래도 될까 좀 더 기다려볼까,0
2707,나도 많이 많이 좋아해,0
2708,사실 난 이런 맘이 처음인데,0
2709,더 기다려줄게,0
2710,더 기다려줄래,0
2711,난 여기 있을게,0
2712,여기 있어줄래,0
2713,우리는 이미 같은 맘인걸,0
2714,누가 좋아해 더,0
2715,내가 더,0
2716,그런 건 나 중요치 않은걸,0
2717,나 손 내밀면,0
2718,그 손 안 놓을 자신 있다면,0
2719,영원히 그 손을 놓지 않을게,0
2720,너를 너무너무 좋아해,0
2721,사실 난 이미 너를 사랑해,0
2722,똑같이 말할 수 있는데,0
2723,왜 난,0
2724,떨리는 건지 자꾸 망설이는지,0
2725,아니 너를 너를 사랑해,0
2726,이제는 내 맘 다 말해줄게,0
2727,날 믿어주겠니,0
2728,널 믿어볼게 난,0
2729,이 사랑 안에서,0
2730,이 사랑 속에서,0
2731,나란히,0
2732,같이 걸어가자 둘이,0
2733,네가 없이 웃을 수 있을까,0
2734,생각만 해도 눈물이나,0
2735,힘든 시간 날 지켜준 사람,0
2736,이제는 내가 그댈 지킬 테니,0
2737,너의 품은 항상 따뜻했어,0
2738,고단했던 나의 하루에,0
2739,유일한 휴식처,0
2740,나는 너 하나로 충분해,0
2741,긴 말 안 해도 눈빛으로 다 아니깐,0
2742,한 송이의 꽃이 피고 지는,0
2743,모든 날 모든 순간 함께해,0
2744,햇살처럼 빛나고 있었지,0
2745,나를 보는 네 눈빛은,0
2746,꿈이라고 해도 좋을 만큼,0
2747,그 모든 순간은 눈부셨다,0
2748,불안했던 나의 고된 삶에,0
2749,한줄기 빛처럼 다가와,0
2750,날 웃게 해준 너,0
2751,나는 너 하나로 충분해,0
2752,긴 말 안 해도 눈빛으로 다 아니깐,0
2753,한 송이의 꽃이 피고 지는,0
2754,모든 날 모든 순간 함께해,0
2755,알 수 없는 미래지만,0
2756,네 품속에 있는 지금 순간 순간이,0
2757,영원 했으면 해,0
2758,갈게 바람이 좋은 날에,0
2759,햇살 눈부신 어떤 날에 너에게로,0
2760,처음 내게 왔던 그날처럼,0
2761,모든 날 모든 순간 함께해,0
2762,그대는 참 아름다워요,0
2763,밤 하늘의 별빛보다 빛나요,0
2764,지친 나의 마음을 따뜻하게 감싸줄,0
2765,그대 품이 나의 집이죠,0
2766,세찬 바람 앞에서,0
2767,꺼질듯한 내 사랑도,0
2768,잘 참고서 이겨내줬어요,0
2769,정말 눈물나도록 고마운 맘 아나요,0
2770,그대 내곁에 살아줘서,0
2771,사랑해요 사랑해요,0
2772,내가 그대에게 부족한걸 알지만,0
2773,세월을 걷다보면 지칠때도 있지만,0
2774,그대의 쉴곳이 되리라,0
2775,사랑해요 고마운 내 사랑,0
2776,평생 그대만을 위해 부를 이노래,0
2777,사랑 노래 함께 불러요,0
2778,둘이서 라라라,0
2779,그대 쳐진 어깨가 내맘을 아프게해요,0
2780,잘 해준것도 없는 나라서,0
2781,그대의 고운 손이 세월에 변했어요,0
2782,못지켜줘서 미안해요,0
2783,사랑해요 사랑해요,0
2784,내가 그대에게 부족한걸 알지만,0
2785,세월을 걷다보면 지칠때도 있지만,0
2786,그대의 쉴곳이 되리라,0
2787,사랑해요 고마운 내 사랑,0
2788,평생 그대만을 위해 부를 이노래,0
2789,사랑노래 함께 불러요,0
2790,둘이서 라라라,0
2791,고마워요 고마워요,0
2792,그대 자신보다 나를 아껴준 사랑,0
2793,세상이 등 돌려도 누가 뭐라고 해도,0
2794,내가 그대 지켜줄게요,0
2795,사랑해요 소중한 내사랑,0
2796,평생 그대만을 위해 부를 이노래,0
2797,사랑노래 함께 불러요,0
2798,둘이서 라라라,0
2799,그대 품이 나의 집이죠 영원히 라라라,0
2800,오른 손은 춤을 춰 네 허리 춤,0
2801,오른 손은 춤을 춰 네 허리 춤,0
2802,살다 보니까 해외 한 번 간적이 없네,0
2803,코로나는 또 예상 조차 못해,0
2804,제주도는 어떻고 서울이면 또 어때,0
2805,어차피 이제 내 사랑이 나의 옆에,0
2806,우리 사랑이 2년전 다시,0
2807,당시에 멍청이었던,0
2808,내가 널 만나 이만큼이나 바뀌었어,0
2809,하나님께 무한감사,0
2810,내 삶은 너 없인 안 돌아가,0
2811,더 이상의 헤어짐은 시간낭비야,0
2812,세상 등지고 도망가자,0
2813,우리뿐이여서,0
2814,오른손은 춤을 춰 네 허리 춤,0
2815,오른 손은 춤을 춰 네 허리 춤,0
2816,신림에서부터 청라,0
2817,오직 너를 위해서 택시를 탔던,0
2818,월급 120 스무살의 꼬마,0
2819,이제 제네시스 순식간에 바뀌어,0
2820,너는 말했지 안그래도 좋아,0
2821,네가 있어서 내가 어른이 됐어,0
2822,여기 멈춰서 이제 얼음이 돼줘,0
2823,난 노랠 쓸 수 밖에 없지,0
2824,네 눈 앞에 맘껏 꼬집어도 돼,0
2825,영원한 약속이 돼 줄게,0
2826,오른손은 춤을 춰 네 허리 춤,0
2827,오른 손은 춤을 춰 네 허리 춤,0
2828,난 지금 어렸을 때처럼,0
2829,너와 춤을 출래 내 손이 허리 춤에,0
2830,스물에 능글맞았던 우린 다섯이 돼,0
2831,너만 기다렸지 매일,0
2832,오른손은 춤을 춰 네 허리 춤,0
2833,오른 손은 춤을 춰 네 허리 춤,0
2834,모두 그에게 말해 또 왔네,0
2835,죽지 않고 왔다 이렇게,0
2836,새꺄 뭐,0
2837,라인을 빌릴래,0
2838,했어 예수처럼 이렇게 부활을,0
2839,031 팔 안쪽의,0
2840,어수룩해 엄마 속에 걱정,0
2841,한 톤만큼 쌓고,0
2842,스물한살에 독립했던 얘는,0
2843,여섯이 되었고,0
2844,발견했지 우연히 5년 전의 노트,0
2845,정말 스타 되고 싶어,0
2846,그럴려면 가서 만나면 돼 악마,0
2847,노트를 덮고,0
2848,거울에 비춰진 남자를 보니 와,0
2849,저 손목이 너무 부러워,0
2850,넘을걸 천백은 더,0
2851,전국,0
2852,사람들이 외치네,0
2853,저 괴물체는 뭘까,0
2854,별빛이 내려오지 마구,0
2855,내려오지,0
2856,경고,0
2857,경고,0
2858,기억해 니들,0
2859,뭐였지 뭐였나 음 음,0
2860,1절의 그 별이 2절의 그 별이,0
2861,그래 모두 나였지,0
2862,실화가 된 동화이지,0
2863,힘들 때면 홀로,0
2864,쓴 노래를 불러,0
2865,환상들을 보던,0
2866,성냥팔이 소년이였던 나날들이,0
2867,365 24 730 24에 7,0
2868,1095 아 그만 세자,0
2869,그 애랑도 하고 돔페리뇽이 만든,0
2870,숙취 땜에 넋을 놓은 나를 향해,0
2871,몇천 명이 와 해,0
2872,본 적은 없지만 때론,0
2873,어떤 존재가,0
2874,내 인생을 왔다 간 듯해,0
2875,그냥 그런 느낌이 들지,0
2876,상관없어 환상이던 현실이던지,0
2877,전국,0
2878,사람들이 외치네,0
2879,저 괴물체는 뭘까,0
2880,별빛이 내려오지 마구,0
2881,내려오지,0
2882,경고,0
2883,경고,0
2884,영 영 영원히,0
2885,약속해 영원하기로,0
2886,어둠 가득한 저 뒤로,0
2887,돌려보내지 말아요 제발 제발,0
2888,영 영 영원히,0
2889,난 영원할 거라 믿어,0
2890,흥분으로 가득차,0
2891,이 도시에 나 외칠 꺼야,0
2892,드디어 내가 여 왔다,0
2893,내 오래된 친구인 널,0
2894,좋아하게 됐나 봐,0
2895,아무렇지 않은 듯 널 대해도,0
2896,마음은 늘 떨렸어,0
2897,미소 짓는 너를 보면,0
2898,우리 사이가 어색할까 두려워,0
2899,아무런 말 하지 못한 채,0
2900,돌아서면 눈물만 흘렸어,0
2901,말해야 하는데 네 앞에 서면,0
2902,아무 말 못하는 내가 미워져,0
2903,용기를 내야해 후회하지 않게,0
2904,조금씩 너에게 다가가,0
2905,날 고백해야해,0
